Error results for RHC
---------------------------
4052.541,990.433
4052.541,990.433
4052.660,990.486
4052.538,990.424
4054.645,991.595
4052.538,990.424
4052.538,990.424
4052.538,990.424
4052.538,990.424
4052.431,990.403
4052.451,990.412
4052.431,990.403
4052.431,990.403
4054.872,991.744
4052.431,990.403
4050.221,988.964
3599.258,878.008
3599.026,877.966
3599.026,877.966
3599.245,878.029
3599.026,877.966
3599.026,877.966
3599.026,877.966
3599.026,877.966
3385.485,834.624
3385.485,834.624
3385.485,834.624
3385.485,834.624
3385.485,834.624
3385.485,834.624
3385.485,834.624
3383.333,835.422
3383.333,835.422
3383.333,835.422
3383.333,835.422
3383.333,835.422
3383.333,835.422
3383.342,835.425
3196.134,791.946
3196.134,791.946
3196.235,792.080
3196.134,791.946
3196.134,791.946
3196.561,792.139
3196.116,791.942
3196.116,791.942
3196.116,791.942
3196.050,791.913
3323.450,830.966
3196.050,791.913
3195.682,791.797
3195.682,791.797
3195.682,791.797
3195.522,791.799
3195.520,791.789
3196.693,792.266
3195.520,791.789
3195.506,791.778
3172.566,782.611
3172.566,782.611
3172.655,782.674
3172.566,782.611
3172.566,782.611
3172.596,782.636
3172.566,782.611
3172.566,782.611
3355.098,822.618
3172.566,782.611
3172.672,782.753
3172.566,782.611
3172.119,782.670
3172.119,782.670
3172.119,782.670
3172.119,782.670
3172.162,782.706
3807.510,922.160
3172.119,782.670
3172.119,782.670
3172.119,782.670
3172.119,782.670
3172.119,782.670
3172.119,782.670
3172.119,782.670
3172.144,782.653
3172.119,782.670
3172.119,782.670
3172.121,782.670
3172.119,782.670
3172.119,782.670
3018.765,749.765
3017.735,748.973
3017.764,749.060
3037.582,759.609
3017.735,748.973
3459.861,887.304
3017.735,748.973
3017.735,748.973
3017.735,748.973
3017.735,748.973
3017.746,748.974
3017.732,748.973
3017.732,748.973
3017.732,748.973
3017.732,748.973
3017.732,748.973
3017.732,748.973
3017.732,748.973
3017.732,748.973
3017.581,748.617
3017.581,748.617
3017.581,748.617
3017.580,748.629
3017.580,748.629
3017.580,748.629
3019.072,749.197
3017.479,748.632
3017.479,748.632
3017.479,748.632
3017.479,748.632
3017.479,748.632
3017.414,748.647
3035.243,752.209
3017.414,748.647
3017.414,748.647
3017.414,748.647
3017.414,748.647
3017.414,748.647
3017.414,748.647
2911.217,735.167
2911.226,735.192
2911.040,735.129
2911.040,735.129
2911.040,735.129
2910.962,735.255
2910.973,735.274
2910.457,735.120
2910.820,735.200
2910.457,735.120
2910.457,735.120
2910.469,735.127
2911.599,735.044
2910.316,735.037
2910.322,735.054
2910.316,735.037
2910.316,735.037
2910.643,735.103
2910.316,735.037
2912.862,740.492
2910.316,735.037
2910.316,735.037
2910.316,735.037
2910.292,735.130
2910.292,735.130
2910.292,735.130
2910.292,735.130
2910.292,735.130
2910.315,735.134
2910.457,734.875
2910.454,735.196
2913.940,735.617
2910.292,735.130
2910.292,735.130
2910.292,735.130
2910.258,735.230
2932.804,737.437
2910.258,735.230
2910.191,735.178
2910.191,735.178
2910.191,735.178
2910.191,735.178
2910.062,735.158
2911.698,735.373
2910.054,735.157
2910.084,735.166
2910.062,735.189
2910.054,735.157
2910.054,735.157
2910.341,735.168
2904.748,736.931
2904.562,736.889
2904.549,736.890
2904.549,736.890
2891.896,729.458
2891.645,729.270
2891.542,729.257
2881.201,724.745
2881.490,724.867
2881.203,724.745
2881.170,724.720
2881.286,724.751
2881.170,724.720
2883.621,723.224
2881.170,724.720
2881.170,724.720
2881.117,724.720
2881.219,724.736
2881.117,724.720
2881.251,724.739
2881.117,724.720
2881.117,724.720
2876.934,725.393
2877.543,725.208
2876.934,725.393
2876.934,725.393
2876.934,725.393
2876.934,725.393
2876.934,725.393
2876.887,725.393
2876.887,725.393
3008.240,751.165
2876.887,725.393
2876.887,725.393
2876.887,725.393
2876.887,725.393
2876.887,725.393
2877.685,726.023
2876.887,725.393
2876.887,725.393
2876.817,725.344
2876.817,725.344
2876.817,725.344
2876.817,725.344
2871.772,725.074
2871.772,725.074
2871.772,725.074
2871.772,725.074
2871.644,725.024
2871.737,725.084
2871.489,725.036
2871.474,725.049
2871.474,725.049
2871.441,725.031
2871.441,725.031
2871.441,725.031
2871.441,725.031
2877.676,725.273
2871.441,725.031
2956.394,759.162
2871.441,725.031
2871.441,725.031
3073.733,767.501
2871.441,725.031
2871.441,725.031
2871.441,725.031
2871.441,725.031
2871.441,725.031
2871.441,725.031
2871.441,725.031
2871.441,725.031
2871.710,726.948
2933.752,732.668
2871.462,725.042
2871.441,725.031
2871.459,725.031
2871.377,724.816
2875.285,724.277
2871.355,724.825
2871.355,724.825
2871.355,724.825
2871.362,724.822
2888.782,734.910
2871.355,724.825
2871.290,724.826
2871.290,724.826
2871.290,724.826
2871.103,724.825
2870.713,724.818
2870.660,724.792
2870.660,724.792
2870.660,724.792
2870.660,724.792
2870.660,724.792
2870.660,724.792
2870.660,724.792
2870.660,724.792
2870.660,724.792
2870.660,724.792
2867.139,724.964
2867.140,724.979
2878.080,729.777
2861.929,725.191
2861.929,725.191
2861.929,725.191
2861.929,725.191
2861.931,725.181
2861.929,725.191
2861.929,725.191
2880.964,724.617
2862.033,725.262
2861.940,725.196
2861.920,725.186
2901.725,736.790
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.936,725.328
2862.371,725.452
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.920,725.186
2865.613,724.634
2861.930,725.193
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.920,725.186
2861.938,725.189
2861.920,725.186
2861.764,725.128
2861.764,725.128
2861.764,725.128
2861.764,725.128
2861.764,725.128
2861.764,725.128
2860.646,723.074
2860.646,723.074
2860.646,723.074
2860.637,723.049
2860.637,723.049
2860.637,723.049
2860.670,722.996
2860.637,723.049
2860.637,723.049
2860.658,723.051
2860.637,723.049
2860.647,723.051
2860.872,723.139
2860.637,723.049
2860.610,723.034
2860.610,723.034
2860.610,723.034
2860.610,723.034
2854.789,720.380
2854.795,720.363
2854.791,720.380
2854.789,720.380
2854.804,720.341
2854.789,720.380
2900.450,738.239
2854.803,720.386
2854.789,720.380
2854.789,720.380
2854.640,720.283
2854.640,720.283
2854.640,720.283
2854.640,720.283
2854.710,720.360
2854.640,720.283
2854.640,720.283
2854.736,720.226
2854.640,720.283
2854.640,720.283
2854.640,720.283
2854.596,720.284
2854.596,720.284
2854.657,720.311
2854.690,720.291
2868.692,721.400
2854.596,720.284
2906.439,740.656
2854.596,720.284
2854.596,720.284
2854.596,720.284
2854.596,720.284
2854.576,720.272
2854.576,720.272
2854.603,720.325
2855.316,720.295
2854.576,720.272
2854.576,720.272
2848.714,716.106
2848.904,716.214
2848.714,716.106
2848.702,716.074
2848.702,716.074
2849.305,716.398
2848.702,716.074
2849.692,718.351
2848.712,716.071
2848.702,716.074
2848.692,716.090
2848.692,716.090
2848.692,716.090
2848.692,716.090
2848.692,716.090
2848.692,716.090
2848.692,716.090
2848.692,716.090
2848.692,716.090
2848.530,715.988
2848.531,715.979
2848.530,715.988
2848.530,715.988
2848.530,715.988
2848.530,715.988
2848.496,715.947
2848.496,715.947
2848.496,715.947
2848.496,715.947
2848.941,715.934
2855.666,720.849
2848.496,715.947
2848.528,715.952
3594.353,832.929
2848.496,715.947
2848.496,715.947
2848.480,715.956
2848.481,715.945
2882.323,730.246
2848.480,715.956
2848.252,717.715
2848.252,717.715
2848.252,717.715
2854.083,720.362
2848.252,717.715
2848.251,717.709
2848.198,717.681
2846.592,716.708
2873.855,719.131
2846.592,716.708
2846.592,716.708
2846.592,716.708
2846.629,716.741
2846.592,716.708
2846.592,716.708
2846.592,716.708
2846.588,716.708
2846.588,716.708
2846.588,716.708
2846.588,716.708
2846.561,716.746
2846.561,716.746
2846.561,716.746
2846.500,716.708
2846.604,716.677
2846.544,716.700
2846.500,716.708
2846.500,716.708
2846.500,716.708
2846.500,716.708
2846.500,716.708
2846.500,716.708
2846.500,716.708
2846.502,716.705
2895.337,733.627
2846.500,716.708
2846.500,716.708
2846.500,716.708
2846.500,716.708
2846.500,716.708
2846.652,716.890
2846.500,716.711
3709.208,895.761
2846.538,716.765
2846.501,716.708
2848.253,716.757
2847.104,716.611
2846.500,716.708
2838.593,712.595
2843.508,715.447
2838.593,712.595
2838.603,712.618
2838.593,712.595
2838.414,712.957
2838.414,712.957
2838.414,712.957
2838.442,713.904
2838.413,713.165
2838.387,713.102
2838.387,713.102
2785.582,683.139
2819.090,685.031
2785.582,683.139
2783.630,682.219
2783.630,682.219
2783.630,682.219
2783.639,682.217
2783.630,682.219
2783.556,682.143
2783.553,682.198
2783.553,682.198
2783.627,682.264
2783.553,682.198
2783.532,682.144
2783.433,682.166
2783.433,682.166
2783.428,682.155
2783.426,682.159
2783.426,682.159
2783.426,682.159
2783.426,682.159
2783.426,682.159
2783.426,682.159
2783.426,682.159
2783.426,682.159
2783.426,682.159
2783.388,682.158
2783.388,682.158
2783.388,682.158
2783.388,682.158
2783.388,682.158
2838.260,713.058
2784.712,682.891
2783.388,682.158
2783.388,682.158
2783.463,682.162
2783.388,682.158
2783.388,682.158
2783.388,682.158
2783.388,682.158
2791.209,686.140
2784.203,682.255
2783.388,682.158
2783.887,682.124
2783.388,682.158
2783.388,682.158
2783.388,682.158
2783.378,682.199
2783.378,682.199
2783.378,682.199
2862.119,711.800
2783.378,682.199
2783.378,682.199
2783.378,682.199
2783.377,682.199
2783.377,682.199
2780.941,682.278
2780.942,682.282
2781.020,682.345
2780.941,682.278
2780.941,682.278
2780.939,682.154
2780.939,682.154
2722.212,650.445
2714.950,646.610
2714.946,646.610
2714.946,646.610
2714.946,646.610
2714.946,646.610
2714.946,646.610
2714.946,646.610
2714.946,646.610
2757.373,664.739
2714.946,646.610
2714.983,646.595
2715.053,646.607
3480.972,832.510
2714.946,646.610
2714.946,646.610
2714.947,646.610
2714.946,646.610
2714.946,646.610
2714.946,646.610
2715.141,646.717
2715.814,647.033
2716.512,643.726
2731.541,652.372
2714.882,646.540
2712.179,646.660
2712.179,646.660
2712.179,646.660
2712.179,646.660
2712.179,646.660
2711.320,646.207
2711.315,646.229
2711.315,646.229
2710.735,646.349
2710.735,646.349
2710.787,646.531
2710.735,646.349
2710.713,646.466
2710.505,646.360
2710.505,646.360
2710.509,646.374
2710.458,646.377
2710.165,646.765
2711.763,645.474
2770.271,670.346
2752.921,672.747
2710.137,646.751
2710.137,646.751
2710.162,646.779
2710.137,646.751
2710.137,646.751
2710.137,646.751
2710.137,646.751
2711.736,647.512
2710.124,646.763
2710.124,646.763
2710.124,646.763
2710.124,646.763
2710.124,646.763
2710.124,646.763
2710.124,646.763
2710.124,646.763
2710.166,646.799
2710.124,646.763
2709.960,646.800
2710.175,646.782
2686.727,634.205
2686.511,634.106
2686.511,634.106
2686.675,631.654
2689.094,633.141
2686.511,634.106
2734.541,653.067
2686.511,634.106
2688.698,635.490
2690.119,636.103
2686.511,634.106
2686.454,634.185
2715.224,641.323
2686.454,634.185
2686.455,634.186
2693.304,634.523
2686.454,634.185
2686.454,634.185
2686.454,634.185
2686.459,634.185
2686.453,634.175
2686.083,634.280
2686.083,634.280
2686.083,634.280
2686.083,634.280
2725.441,638.006
2686.083,634.280
2686.156,634.323
2686.083,634.280
2686.083,634.280
2686.083,634.280
2727.586,647.549
2686.068,634.305
2686.068,634.305
2684.887,633.604
2684.884,633.603
2684.884,633.603
2684.884,633.603
2684.884,633.603
2684.957,633.580
2684.884,633.603
2684.877,633.603
2684.862,633.604
2684.862,633.604
2680.922,631.766
2680.922,631.766
2680.922,631.766
2680.922,631.766
2680.922,631.766
2737.082,649.605
2680.922,631.766
2680.922,631.766
2680.922,631.766
2682.173,632.274
2680.945,631.858
2680.882,631.766
2639.435,609.623
2639.435,609.623
2639.435,609.623
2639.263,609.548
2639.263,609.548
2635.358,608.005
2635.074,607.863
2677.098,613.013
2635.074,607.863
2716.867,629.008
2635.074,607.863
2635.113,607.863
2635.074,607.863
2634.167,607.135
2634.167,607.135
2634.167,607.135
2634.015,607.217
2634.015,607.217
2634.015,607.217
2634.015,607.217
2634.015,607.217
2634.015,607.217
2634.015,607.217
2634.015,607.217
2634.015,607.217
2636.155,608.551
2634.015,607.217
2634.042,607.158
2634.015,607.217
2634.009,607.330
2634.009,607.330
2634.009,607.330
2634.009,607.330
2634.007,607.308
2634.488,606.439
2636.177,608.096
2634.012,607.315
2633.939,607.244
2633.939,607.244
2640.267,608.402
2633.939,607.244
2633.939,607.244
2633.939,607.244
2633.665,607.092
2633.665,607.092
2633.665,607.092
2633.665,607.092
2634.475,607.594
2633.665,607.092
2633.665,607.092
2633.276,606.786
2633.375,606.780
2633.276,606.786
2633.164,606.699
2633.041,606.591
2633.041,606.591
2632.832,606.372
2660.166,617.599
2632.832,606.372
2632.832,606.372
2632.832,606.372
2632.800,606.340
2632.800,606.340
2632.800,606.340
2632.558,606.043
2632.558,606.043
2651.575,615.141
2632.558,606.043
2708.436,629.645
2632.430,606.001
2632.430,606.001
2632.473,605.943
2632.413,605.967
3335.793,778.375
2632.413,605.967
2632.413,605.967
2641.955,611.019
2632.431,606.033
2633.977,605.896
2634.607,605.864
2636.036,605.233
2632.482,605.809
2632.413,605.967
2632.413,605.967
2632.413,605.967
2632.413,605.967
2632.413,605.967
2647.546,613.612
2632.610,606.012
2632.413,605.967
2632.413,605.967
2632.322,606.014
2632.372,606.064
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2633.325,607.422
2632.322,606.014
2654.496,619.750
3024.571,668.337
2632.332,606.014
2632.322,606.014
2670.929,612.781
2755.006,632.265
2632.507,606.235
2632.322,606.014
2632.675,606.315
2632.322,606.014
2671.076,626.890
2632.322,606.014
2632.322,606.014
2666.860,616.881
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2632.322,606.014
2665.637,602.675
2632.318,606.023
2633.293,606.703
2632.318,606.023
2632.318,606.023
2632.318,606.023
2632.318,606.023
2632.318,606.023
2675.906,629.223
2632.318,606.023
2632.318,606.023
2632.186,605.996
2632.186,605.996
2632.186,605.996
2632.186,605.996
2632.188,605.996
2633.998,606.785
2632.172,605.983
2632.172,605.983
2632.172,605.983
2632.172,605.983
2632.183,605.972
2635.477,605.667
2633.089,605.404
2632.172,605.983
2632.166,605.856
2632.166,605.856
2632.166,605.856
2631.843,605.602
2631.843,605.602
2631.843,605.602
2631.824,605.616
2631.805,605.681
2669.418,621.058
2649.801,594.244
2631.805,605.681
2631.805,605.681
2631.805,605.681
2631.805,605.681
2632.446,605.739
2634.847,607.386
2631.907,605.773
2631.956,605.792
2631.374,605.821
2631.374,605.821
2631.374,605.821
2631.374,605.821
2631.374,605.821
2631.374,605.821
2631.374,605.821
2631.068,605.521
2631.081,605.457
2631.057,605.492
2631.057,605.492
2631.057,605.492
2631.057,605.492
2631.102,605.352
2631.057,605.492
2631.057,605.492
2631.057,605.492
2631.057,605.492
2631.057,605.492
2631.057,605.492
2638.326,605.706
2631.057,605.492
2630.962,605.419
2630.962,605.419
2630.962,605.419
2630.962,605.419
2630.962,605.419
2630.891,605.440
2630.891,605.440
2630.891,605.440

Error results for SA
---------------------------
4412.384,1124.595
4411.648,1124.464
4605.277,1165.674
4634.324,1175.197
4634.324,1175.197
4637.664,1175.949
4637.664,1175.949
4637.664,1175.946
4637.664,1175.946
4637.979,1176.124
4637.952,1176.119
4639.960,1176.962
4639.960,1176.962
4639.960,1176.962
4642.494,1177.462
4642.496,1177.463
4642.496,1177.463
4642.496,1177.463
4626.474,1172.345
4626.474,1172.345
4627.408,1172.760
4627.630,1172.873
4627.630,1172.873
4511.733,1138.526
4511.772,1138.533
4511.772,1138.533
4511.772,1138.533
4511.772,1138.533
4525.876,1142.840
4525.876,1142.840
4530.600,1144.066
4530.600,1144.066
4530.600,1144.066
4530.591,1144.064
4530.591,1144.064
4530.591,1144.064
4530.586,1144.063
4559.374,1152.814
4559.863,1153.034
4559.863,1153.034
4560.060,1153.096
4560.157,1153.125
4558.246,1152.748
4558.246,1152.748
4558.246,1152.748
4558.246,1152.748
4559.946,1153.301
4559.946,1153.301
4559.946,1153.301
4559.964,1153.309
4559.964,1153.309
4563.280,1154.082
4563.280,1154.082
4550.084,1150.163
4550.084,1150.163
4550.084,1150.163
4550.084,1150.163
4550.084,1150.163
4569.529,1153.889
4566.673,1152.374
4566.673,1152.374
4566.673,1152.374
4566.673,1152.374
4566.673,1152.374
4566.673,1152.374
4566.673,1152.374
4573.516,1154.205
4573.516,1154.205
4573.516,1154.205
4573.516,1154.205
4573.516,1154.205
4573.512,1154.203
4573.512,1154.203
4574.426,1154.367
4574.402,1154.362
4574.402,1154.362
4415.992,1111.073
4415.992,1111.073
4416.314,1111.144
4416.463,1111.188
4416.463,1111.188
4416.463,1111.188
4935.558,1237.416
4935.558,1237.416
4935.558,1237.416
4935.558,1237.416
4935.558,1237.416
4935.147,1237.312
4935.147,1237.312
4966.359,1246.651
4966.571,1246.837
4966.571,1246.837
4964.603,1245.921
4964.603,1245.921
4500.566,1131.804
4500.115,1131.671
4500.296,1131.704
4500.296,1131.704
4511.134,1134.983
4511.134,1134.983
4511.134,1134.983
4511.322,1135.040
4511.322,1135.040
4511.322,1135.040
4511.344,1135.055
4504.089,1133.024
4502.991,1132.678
5198.435,1302.458
5198.318,1302.339
5199.694,1303.346
5199.694,1303.346
5199.694,1303.346
5199.694,1303.346
5199.694,1303.346
5199.694,1303.346
5198.190,1302.950
5198.190,1302.950
5198.190,1302.950
5645.431,1408.140
5645.431,1408.140
5645.431,1408.140
5645.431,1408.140
5648.118,1408.835
5648.118,1408.835
5647.017,1408.492
5647.017,1408.492
5647.017,1408.492
5647.017,1408.492
5819.169,1451.111
5843.409,1458.468
5843.409,1458.468
5843.409,1458.468
5843.409,1458.468
5843.409,1458.468
5842.481,1457.594
5842.481,1457.594
5845.893,1458.759
5846.140,1458.886
5846.140,1458.886
3150.959,796.423
3096.047,783.903
3096.047,783.903
3096.047,783.903
3096.047,783.903
3098.122,784.988
3098.122,784.988
3098.122,784.988
4971.405,1185.004
4971.405,1185.004
4971.405,1185.004
4970.276,1184.114
4970.276,1184.114
4970.276,1184.114
4970.276,1184.114
4977.693,1186.561
4977.693,1186.561
4977.693,1186.561
4977.693,1186.561
4977.914,1186.618
4977.914,1186.618
4484.121,1068.340
4484.199,1068.381
4484.199,1068.381
4484.199,1068.381
4484.202,1068.382
4484.202,1068.382
4475.926,1066.696
4475.926,1066.696
4475.926,1066.696
4476.270,1066.783
4476.270,1066.783
4935.273,1218.504
4935.228,1218.476
4935.228,1218.476
4935.228,1218.476
4935.343,1218.501
4935.343,1218.501
4935.343,1218.501
4935.343,1218.501
4935.343,1218.501
4935.343,1218.501
4935.343,1218.501
4935.343,1218.501
4935.345,1218.503
4884.899,1206.241
4884.899,1206.241
4884.899,1206.241
6562.138,1651.003
6504.137,1638.810
6506.214,1639.925
6506.511,1640.007
6506.511,1640.007
6506.511,1640.007
6506.511,1640.007
6506.511,1640.007
6506.511,1640.007
6506.511,1640.007
6511.755,1641.349
6511.755,1641.349
6511.754,1641.349
3557.025,930.238
3557.025,930.238
3556.970,930.224
3555.733,928.599
3555.733,928.599
3556.989,929.200
3556.989,929.200
3556.989,929.200
3556.989,929.200
3556.940,929.178
3556.416,928.954
3556.416,928.954
3556.416,928.954
3556.416,928.954
3556.416,928.954
3556.416,928.954
3556.416,928.954
3606.855,941.062
3606.855,941.062
3429.427,888.073
3428.364,887.625
3428.397,887.640
3428.434,887.653
3411.676,882.129
3514.300,928.347
3514.300,928.347
3516.970,929.004
3516.961,928.999
3504.488,924.267
3504.488,924.267
3504.488,924.267
3504.485,924.266
3525.688,927.617
3525.688,927.617
3742.352,980.697
3555.594,926.734
3585.853,936.559
3565.047,927.168
3565.047,927.168
3565.047,927.168
3562.535,925.700
3562.428,925.663
3562.702,925.743
3562.702,925.743
3562.692,925.737
3562.692,925.737
3562.692,925.737
3562.692,925.737
3562.692,925.737
3562.589,925.681
3562.589,925.681
3562.589,925.681
3562.589,925.681
3568.383,926.956
3568.383,926.956
3568.383,926.956
3528.215,915.652
3528.215,915.652
3528.215,915.652
3528.215,915.652
3528.215,915.652
3528.215,915.652
3528.215,915.652
3527.843,915.471
3524.053,913.315
3524.239,913.374
3523.688,913.183
3523.688,913.183
3523.688,913.183
3523.688,913.183
3526.204,914.286
3526.204,914.286
3527.203,914.608
3527.520,914.712
3527.222,914.640
3527.222,914.640
3527.222,914.640
3526.709,914.416
3526.709,914.416
3526.709,914.416
3526.709,914.416
3523.201,913.087
3523.848,913.361
3524.088,913.488
3524.048,913.458
3524.048,913.458
3524.048,913.458
3524.021,913.450
3516.744,911.799
3516.744,911.799
3516.734,911.805
3516.801,911.835
3390.129,883.629
3390.129,883.629
3390.129,883.629
3390.129,883.629
3390.129,883.629
3390.129,883.629
3390.129,883.629
3389.920,883.491
3389.988,883.547
3389.988,883.547
3389.982,883.549
3389.982,883.549
3389.982,883.549
3389.982,883.549
3390.061,883.596
3388.320,883.055
3388.320,883.055
3388.320,883.055
3388.359,883.075
3320.064,866.842
3277.779,854.870
3277.779,854.870
3277.779,854.870
3281.745,855.853
3281.745,855.853
3292.744,860.381
3292.744,860.381
3292.744,860.381
3292.746,860.384
3292.746,860.384
3292.746,860.384
3252.635,851.747
3252.635,851.747
3252.696,851.748
3252.696,851.748
3252.696,851.748
3249.741,850.016
3249.741,850.016
3248.800,849.657
3248.800,849.657
3253.118,851.569
3253.118,851.569
3253.230,851.611
3253.230,851.611
3253.230,851.611
3253.335,851.656
3253.335,851.656
3410.927,894.792
3410.927,894.792
3410.927,894.792
3410.927,894.792
3410.724,894.700
3410.724,894.700
3411.685,895.047
3411.685,895.047
3411.685,895.047
3411.685,895.047
3411.685,895.047
3411.620,895.028
3401.550,892.767
3401.550,892.767
3372.304,883.121
3372.304,883.121
3370.968,882.632
3370.968,882.632
3370.968,882.632
3370.968,882.632
3370.968,882.632
3370.968,882.632
3370.968,882.632
3370.868,882.594
3347.046,873.809
3347.046,873.809
3347.046,873.809
3347.046,873.809
3344.025,872.699
3344.025,872.699
3344.025,872.699
3212.534,846.020
3212.530,846.020
3212.530,846.020
3213.838,846.230
3213.838,846.230
3213.838,846.230
3213.838,846.230
3213.838,846.230
3229.205,853.468
3277.865,870.752
3277.865,870.752
3277.865,870.752
3277.115,870.261
3277.115,870.261
3268.752,866.647
3268.850,866.676
3268.850,866.676
3268.850,866.676
3268.850,866.676
3265.903,865.577
3266.244,865.745
3266.222,865.739
3266.222,865.739
3266.222,865.739
3266.218,865.737
3266.218,865.737
3266.218,865.737
3266.218,865.737
3266.215,865.736
3266.215,865.736
3266.215,865.736
3266.215,865.736
3266.215,865.736
3266.215,865.736
3266.215,865.736
3266.215,865.736
3266.215,865.736
3267.029,865.991
3267.029,865.991
3265.736,865.338
3363.536,889.889
3363.536,889.889
3363.536,889.889
3363.536,889.889
3363.536,889.889
3362.748,889.641
3362.748,889.641
3362.748,889.641
3362.795,889.667
3362.795,889.667
3362.795,889.667
3362.795,889.667
3362.827,889.684
3362.827,889.684
3362.827,889.684
3362.827,889.684
3362.286,889.307
3362.286,889.307
3362.286,889.307
3351.726,885.981
3351.726,885.981
3392.128,894.149
3392.128,894.149
3392.128,894.149
3392.125,894.149
3392.125,894.149
3307.018,875.035
3307.018,875.035
3309.595,875.608
3309.591,875.608
3309.591,875.608
3309.439,875.523
3309.439,875.523
3309.439,875.523
3309.439,875.523
3309.313,875.463
3309.313,875.463
3312.802,876.432
3178.910,841.813
3178.908,841.814
3178.908,841.814
3178.813,841.757
3178.813,841.757
3178.813,841.757
3178.813,841.757
3178.634,841.676
3178.634,841.676
3178.634,841.676
3178.634,841.676
3178.634,841.676
3178.634,841.676
3178.713,841.705
3178.366,841.471
3178.366,841.471
3178.366,841.471
3178.366,841.471
3178.366,841.471
3178.366,841.471
3152.909,832.580
3152.909,832.580
3152.909,832.580
3152.915,832.587
3152.043,832.130
3152.093,832.166
3152.095,832.164
3152.095,832.164
3152.095,832.164
3152.095,832.164
3152.229,832.247
3152.175,832.225
3152.175,832.225
3152.564,832.387
3152.564,832.387
3152.564,832.387
3152.564,832.387
3152.564,832.387
3152.372,832.059
3152.372,832.059
3152.372,832.059
3152.763,832.212
3157.435,832.958
3158.003,833.317
3204.374,836.712
3204.270,836.698
3204.355,836.750
3204.355,836.750
3204.355,836.750
3204.342,836.751
3204.338,836.745
3232.729,844.029
3232.482,843.831
3231.129,843.704
3231.129,843.704
3231.129,843.704
3231.129,843.704
3219.182,835.759
3219.182,835.759
3219.678,836.112
3219.678,836.112
3219.678,836.112
3217.464,834.945
3217.366,834.902
3217.332,834.883
3209.657,831.169
3209.656,831.169
